Scenario,WorkerId,lhs_script,rhs_script,lhs_item,rhs_item,before_item,after_item,noLinkingPossible,goldenStandard
going to the dentist.csv.xml,A1DCGB72N1UIPT,2,9,8,,13,12,f,
going to the dentist.csv.xml,ADLYO655RWJUI,2,9,9,12,,,f,
going to the dentist.csv.xml,A13TJ0P4X8HJ6Q,2,9,9,12,,,f,
going to the dentist.csv.xml,A1DCGB72N1UIPT,2,9,9,12,,,f,
going to the dentist.csv.xml,ADLYO655RWJUI,2,9,10,,,,t,
going to the dentist.csv.xml,A13TJ0P4X8HJ6Q,2,9,10,,13,12,f,
going to the dentist.csv.xml,A1DCGB72N1UIPT,2,9,10,,12,11,f,
going to the dentist.csv.xml,A13TJ0P4X8HJ6Q,2,9,11,,13,12,f,
going to the dentist.csv.xml,ADLYO655RWJUI,2,9,11,,,,t,
going to the dentist.csv.xml,A1DCGB72N1UIPT,2,9,11,,13,12,f,
going to the dentist.csv.xml,A1DCGB72N1UIPT,2,9,12,,13,12,f,
going to the dentist.csv.xml,ADLYO655RWJUI,2,9,12,,,,t,
going to the dentist.csv.xml,A13TJ0P4X8HJ6Q,2,9,12,,13,12,f,
going to the dentist.csv.xml,A1G94QON7A9K0N,2,13,5,5,,,f,
going to the dentist.csv.xml,A35D31QHYQUF9V,2,13,5,5,,,f,
going to the dentist.csv.xml,ADLYO655RWJUI,2,13,5,5,,,f,
going to the dentist.csv.xml,A1G94QON7A9K0N,2,13,7,9,,,f,
going to the dentist.csv.xml,A35D31QHYQUF9V,2,13,7,9,,,f,
going to the dentist.csv.xml,ADLYO655RWJUI,2,13,7,9,,,f,
going to the dentist.csv.xml,A35D31QHYQUF9V,2,13,8,13,,,f,
going to the dentist.csv.xml,ADLYO655RWJUI,2,13,8,,,,t,
going to the dentist.csv.xml,A1G94QON7A9K0N,2,13,8,,10,9,f,
going to the dentist.csv.xml,A35D31QHYQUF9V,2,13,9,10,,,f,
going to the dentist.csv.xml,A1G94QON7A9K0N,2,13,9,10,,,f,
going to the dentist.csv.xml,ADLYO655RWJUI,2,13,9,,,,t,
going to the dentist.csv.xml,A1G94QON7A9K0N,2,13,10,8,,,f,
going to the dentist.csv.xml,A35D31QHYQUF9V,2,13,10,10,,,f,
going to the dentist.csv.xml,ADLYO655RWJUI,2,13,10,,,,t,
going to the dentist.csv.xml,A35D31QHYQUF9V,2,13,11,10,,,f,
going to the dentist.csv.xml,ADLYO655RWJUI,2,13,11,,,,t,
going to the dentist.csv.xml,A1G94QON7A9K0N,2,13,11,,,,t,
going to the dentist.csv.xml,A35D31QHYQUF9V,2,13,12,10,,,f,
going to the dentist.csv.xml,A1G94QON7A9K0N,2,13,12,,11,10,f,
going to the dentist.csv.xml,ADLYO655RWJUI,2,13,12,,,,t,
going to the dentist.csv.xml,A1G94QON7A9K0N,3,8,1,1,,,f,
going to the dentist.csv.xml,A2IU1B0EVVB3CF,3,8,1,1,,,f,
going to the dentist.csv.xml,A1W8FA5GSFY60C,3,8,1,1,,,f,
going to the dentist.csv.xml,A2IU1B0EVVB3CF,3,8,8,4,,,f,
going to the dentist.csv.xml,A1G94QON7A9K0N,3,8,8,,8,7,f,
going to the dentist.csv.xml,A1W8FA5GSFY60C,3,8,8,,,,t,
going to the dentist.csv.xml,A2IU1B0EVVB3CF,3,8,10,4,,,f,
going to the dentist.csv.xml,A1G94QON7A9K0N,3,8,10,,8,7,f,
going to the dentist.csv.xml,A1W8FA5GSFY60C,3,8,10,,,,t,
going to the dentist.csv.xml,A2IU1B0EVVB3CF,3,8,11,4,,,f,
going to the dentist.csv.xml,A1W8FA5GSFY60C,3,8,11,,,,t,
going to the dentist.csv.xml,A1G94QON7A9K0N,3,8,11,,8,7,f,
going to the dentist.csv.xml,A1W8FA5GSFY60C,3,8,13,8,,,f,
going to the dentist.csv.xml,A1G94QON7A9K0N,3,8,13,8,,,f,
going to the dentist.csv.xml,A2IU1B0EVVB3CF,3,8,13,8,,,f,
going to the dentist.csv.xml,A2YCMT5BPA0AG9,3,9,1,13,,,f,13
going to the dentist.csv.xml,A34D413HR7ZIFM,3,9,1,13,,,f,13
going to the dentist.csv.xml,AWN1PEZWRQSQ9,3,9,1,,1,,f,13
going to the dentist.csv.xml,A34D413HR7ZIFM,3,9,8,,12,11,f,
going to the dentist.csv.xml,AWN1PEZWRQSQ9,3,9,8,,12,11,f,
going to the dentist.csv.xml,A2YCMT5BPA0AG9,3,9,8,,,,t,
going to the dentist.csv.xml,A34D413HR7ZIFM,3,9,10,,12,11,f,
going to the dentist.csv.xml,A2YCMT5BPA0AG9,3,9,10,,,,t,
going to the dentist.csv.xml,AWN1PEZWRQSQ9,3,9,10,,12,11,f,
going to the dentist.csv.xml,AWN1PEZWRQSQ9,3,9,11,12,,,f,
going to the dentist.csv.xml,A34D413HR7ZIFM,3,9,11,,13,12,f,
going to the dentist.csv.xml,A2YCMT5BPA0AG9,3,9,11,,,,t,
going to the dentist.csv.xml,A2YCMT5BPA0AG9,3,9,13,7,,,f,
going to the dentist.csv.xml,AWN1PEZWRQSQ9,3,9,13,13,,,f,
going to the dentist.csv.xml,A34D413HR7ZIFM,3,9,13,,14,13,f,
going to the dentist.csv.xml,AWN1PEZWRQSQ9,3,13,1,,1,,f,
going to the dentist.csv.xml,A1DCGB72N1UIPT,3,13,1,,1,,f,
going to the dentist.csv.xml,A1W8FA5GSFY60C,3,13,1,,,,t,
going to the dentist.csv.xml,A1W8FA5GSFY60C,3,13,8,8,,,f,
going to the dentist.csv.xml,AWN1PEZWRQSQ9,3,13,8,8,,,f,
going to the dentist.csv.xml,A1DCGB72N1UIPT,3,13,8,8,,,f,
going to the dentist.csv.xml,A1DCGB72N1UIPT,3,13,10,9,,,f,
going to the dentist.csv.xml,AWN1PEZWRQSQ9,3,13,10,9,,,f,
going to the dentist.csv.xml,A1W8FA5GSFY60C,3,13,10,9,,,f,
going to the dentist.csv.xml,AWN1PEZWRQSQ9,3,13,11,11,,,f,
going to the dentist.csv.xml,A1W8FA5GSFY60C,3,13,11,11,,,f,
going to the dentist.csv.xml,A1DCGB72N1UIPT,3,13,11,,12,11,f,
going to the dentist.csv.xml,A1DCGB72N1UIPT,3,13,13,13,,,f,
going to the dentist.csv.xml,A1W8FA5GSFY60C,3,13,13,13,,,f,
going to the dentist.csv.xml,AWN1PEZWRQSQ9,3,13,13,,13,12,f,
going to the dentist.csv.xml,A1G94QON7A9K0N,4,8,3,1,,,f,
going to the dentist.csv.xml,A1G94QON7A9K0N,4,8,3,5,,,f,
going to the dentist.csv.xml,A1909MOQZUXZZ5,4,8,3,5,,,f,
going to the dentist.csv.xml,A3F6SDO4GYBE4Y,4,8,3,5,,,f,
going to the dentist.csv.xml,A1G94QON7A9K0N,4,8,4,4,,,f,
going to the dentist.csv.xml,A3F6SDO4GYBE4Y,4,8,4,6,,,f,
going to the dentist.csv.xml,A1909MOQZUXZZ5,4,8,4,,6,5,f,
going to the dentist.csv.xml,A1G94QON7A9K0N,4,8,5,6,,,f,
going to the dentist.csv.xml,A1909MOQZUXZZ5,4,8,5,6,,,f,
going to the dentist.csv.xml,A3F6SDO4GYBE4Y,4,8,5,,7,6,f,
going to the dentist.csv.xml,A1909MOQZUXZZ5,4,8,5,,,,t,
going to the dentist.csv.xml,A1909MOQZUXZZ5,4,8,5,,6,5,f,
going to the dentist.csv.xml,A1G94QON7A9K0N,4,8,6,6,,,f,
going to the dentist.csv.xml,A3F6SDO4GYBE4Y,4,8,6,6,,,f,
going to the dentist.csv.xml,A1909MOQZUXZZ5,4,8,6,6,,,f,
going to the dentist.csv.xml,A1G94QON7A9K0N,4,9,3,7,,,f,7
going to the dentist.csv.xml,A3F6SDO4GYBE4Y,4,9,3,7,,,f,7
going to the dentist.csv.xml,A2SO6K35NMGBB7,4,9,3,7,,,f,7
going to the dentist.csv.xml,A1G94QON7A9K0N,4,9,3,13,,,f,7
going to the dentist.csv.xml,A1G94QON7A9K0N,4,9,3,14,,,f,7
going to the dentist.csv.xml,A2SO6K35NMGBB7,4,9,4,9,,,f,
going to the dentist.csv.xml,A3F6SDO4GYBE4Y,4,9,4,,9,8,f,
going to the dentist.csv.xml,A1G94QON7A9K0N,4,9,4,,9,8,f,
going to the dentist.csv.xml,A2SO6K35NMGBB7,4,9,5,10,,,f,
going to the dentist.csv.xml,A1G94QON7A9K0N,4,9,5,10,,,f,
going to the dentist.csv.xml,A3F6SDO4GYBE4Y,4,9,5,10,,,f,
going to the dentist.csv.xml,A3F6SDO4GYBE4Y,4,9,6,,10,9,f,
going to the dentist.csv.xml,A1G94QON7A9K0N,4,9,6,,11,10,f,
going to the dentist.csv.xml,A2SO6K35NMGBB7,4,9,6,,,,t,
going to the dentist.csv.xml,A13TJ0P4X8HJ6Q,4,13,3,2,,,f,
going to the dentist.csv.xml,A1W8FA5GSFY60C,4,13,3,2,,,f,
going to the dentist.csv.xml,ADLYO655RWJUI,4,13,3,2,,,f,
going to the dentist.csv.xml,A1W8FA5GSFY60C,4,13,4,3,,,f,
going to the dentist.csv.xml,ADLYO655RWJUI,4,13,4,3,,,f,
going to the dentist.csv.xml,A13TJ0P4X8HJ6Q,4,13,4,,3,2,f,
going to the dentist.csv.xml,A13TJ0P4X8HJ6Q,4,13,5,3,,,f,
going to the dentist.csv.xml,ADLYO655RWJUI,4,13,5,,,,t,
going to the dentist.csv.xml,A1W8FA5GSFY60C,4,13,5,,,,t,
going to the dentist.csv.xml,A13TJ0P4X8HJ6Q,4,13,6,3,,,f,
going to the dentist.csv.xml,ADLYO655RWJUI,4,13,6,3,,,f,
going to the dentist.csv.xml,A1W8FA5GSFY60C,4,13,6,3,,,f,
going to the dentist.csv.xml,ADLYO655RWJUI,5,8,3,,,,t,
going to the dentist.csv.xml,A13TJ0P4X8HJ6Q,5,8,3,,1,,f,
going to the dentist.csv.xml,A27IABVBUZ9X8Z,5,8,3,,2,1,f,
going to the dentist.csv.xml,A13TJ0P4X8HJ6Q,5,8,4,,4,3,f,
going to the dentist.csv.xml,A27IABVBUZ9X8Z,5,8,4,,4,3,f,
going to the dentist.csv.xml,ADLYO655RWJUI,5,8,4,,,,t,
going to the dentist.csv.xml,A27IABVBUZ9X8Z,5,8,7,4,,,f,
going to the dentist.csv.xml,ADLYO655RWJUI,5,8,7,4,,,f,
going to the dentist.csv.xml,A13TJ0P4X8HJ6Q,5,8,7,4,,,f,
going to the dentist.csv.xml,ADLYO655RWJUI,5,8,11,7,,,f,
going to the dentist.csv.xml,A13TJ0P4X8HJ6Q,5,8,11,,7,6,f,
going to the dentist.csv.xml,A27IABVBUZ9X8Z,5,8,11,,8,7,f,
going to the dentist.csv.xml,A2IU1B0EVVB3CF,5,9,3,,,,t,
going to the dentist.csv.xml,A13TJ0P4X8HJ6Q,5,9,3,,1,,f,
going to the dentist.csv.xml,A1DCGB72N1UIPT,5,9,3,,13,12,f,
going to the dentist.csv.xml,A1DCGB72N1UIPT,5,9,4,,1,,f,
going to the dentist.csv.xml,A2IU1B0EVVB3CF,5,9,4,,,,t,
going to the dentist.csv.xml,A13TJ0P4X8HJ6Q,5,9,4,,3,2,f,
going to the dentist.csv.xml,A1DCGB72N1UIPT,5,9,7,5,,,f,
going to the dentist.csv.xml,A13TJ0P4X8HJ6Q,5,9,7,5,,,f,
going to the dentist.csv.xml,A2IU1B0EVVB3CF,5,9,7,,,,t,
going to the dentist.csv.xml,A2IU1B0EVVB3CF,5,9,11,13,,,f,
going to the dentist.csv.xml,A13TJ0P4X8HJ6Q,5,9,11,,13,12,f,
going to the dentist.csv.xml,A1DCGB72N1UIPT,5,9,11,,,15,f,
going to the dentist.csv.xml,A2IU1B0EVVB3CF,5,13,3,1,,,f,
going to the dentist.csv.xml,A2SSC9PR4KPNPQ,5,13,3,,,,t,
going to the dentist.csv.xml,A1909MOQZUXZZ5,5,13,3,,,,t,
going to the dentist.csv.xml,A1909MOQZUXZZ5,5,13,4,,,,t,
going to the dentist.csv.xml,A2SSC9PR4KPNPQ,5,13,4,,,,t,
going to the dentist.csv.xml,A2IU1B0EVVB3CF,5,13,4,,,,t,
going to the dentist.csv.xml,A1909MOQZUXZZ5,5,13,7,1,,,f,
going to the dentist.csv.xml,A2IU1B0EVVB3CF,5,13,7,1,,,f,
going to the dentist.csv.xml,A2SSC9PR4KPNPQ,5,13,7,,,,t,
going to the dentist.csv.xml,A1909MOQZUXZZ5,5,13,11,5,,,f,
going to the dentist.csv.xml,A1909MOQZUXZZ5,5,13,11,7,,,f,
going to the dentist.csv.xml,A2IU1B0EVVB3CF,5,13,11,11,,,f,
going to the dentist.csv.xml,A1909MOQZUXZZ5,5,13,11,11,,,f,
going to the dentist.csv.xml,A2IU1B0EVVB3CF,5,13,11,12,,,f,
going to the dentist.csv.xml,A1909MOQZUXZZ5,5,13,11,12,,,f,
going to the dentist.csv.xml,A2SSC9PR4KPNPQ,5,13,11,,,,t,
going to the dentist.csv.xml,ADLYO655RWJUI,6,8,6,6,,,f,
going to the dentist.csv.xml,A2IU1B0EVVB3CF,6,8,6,6,,,f,
going to the dentist.csv.xml,A3F6SDO4GYBE4Y,6,8,6,,7,6,f,
going to the dentist.csv.xml,A2SSC9PR4KPNPQ,6,9,6,11,,,f,
going to the dentist.csv.xml,A2CF2BD4Q0ZDJN,6,9,6,11,,,f,
going to the dentist.csv.xml,ADLYO655RWJUI,6,9,6,11,,,f,
going to the dentist.csv.xml,A13TJ0P4X8HJ6Q,6,13,6,4,,,f,
going to the dentist.csv.xml,A2SSC9PR4KPNPQ,6,13,6,4,,,f,
going to the dentist.csv.xml,A35D31QHYQUF9V,6,13,6,4,,,f,
going to the dentist.csv.xml,A27O2IILV3S5YS,7,8,1,1,,,f,
going to the dentist.csv.xml,A27O2IILV3S5YS,7,8,2,2,,,f,
going to the dentist.csv.xml,A27O2IILV3S5YS,7,8,2,3,,,f,
going to the dentist.csv.xml,A27O2IILV3S5YS,7,8,3,5,,,f,
going to the dentist.csv.xml,A27O2IILV3S5YS,7,8,4,6,,,f,
going to the dentist.csv.xml,A35D31QHYQUF9V,7,8,5,6,,,f,
going to the dentist.csv.xml,A27O2IILV3S5YS,7,8,5,7,,,f,
going to the dentist.csv.xml,A13TJ0P4X8HJ6Q,7,8,5,,7,6,f,
going to the dentist.csv.xml,A27O2IILV3S5YS,7,8,6,7,,,f,
going to the dentist.csv.xml,A35D31QHYQUF9V,7,8,7,8,,,f,
going to the dentist.csv.xml,A13TJ0P4X8HJ6Q,7,8,7,8,,,f,
going to the dentist.csv.xml,A27O2IILV3S5YS,7,8,7,8,,,f,
going to the dentist.csv.xml,A27O2IILV3S5YS,7,8,8,9,,,f,
going to the dentist.csv.xml,A27O2IILV3S5YS,7,9,1,13,,,f,
going to the dentist.csv.xml,A27O2IILV3S5YS,7,9,2,1,,,f,
going to the dentist.csv.xml,A27O2IILV3S5YS,7,9,2,2,,,f,
going to the dentist.csv.xml,A27O2IILV3S5YS,7,9,3,6,,,f,
going to the dentist.csv.xml,A27O2IILV3S5YS,7,9,4,9,,,f,
going to the dentist.csv.xml,A27O2IILV3S5YS,7,9,4,10,,,f,
going to the dentist.csv.xml,A1W8FA5GSFY60C,7,9,5,12,,,f,
going to the dentist.csv.xml,ADLYO655RWJUI,7,9,5,12,,,f,
going to the dentist.csv.xml,A27O2IILV3S5YS,7,9,5,12,,,f,
going to the dentist.csv.xml,A27O2IILV3S5YS,7,9,6,12,,,f,
going to the dentist.csv.xml,A27O2IILV3S5YS,7,9,7,13,,,f,
going to the dentist.csv.xml,A1W8FA5GSFY60C,7,9,7,,,,t,
going to the dentist.csv.xml,ADLYO655RWJUI,7,9,7,,,,t,
going to the dentist.csv.xml,A27O2IILV3S5YS,7,9,8,14,,,f,
going to the dentist.csv.xml,A27O2IILV3S5YS,7,9,8,15,,,f,
going to the dentist.csv.xml,A13TJ0P4X8HJ6Q,7,13,5,5,,,f,5
going to the dentist.csv.xml,A38BNV13AV0S8Y,7,13,5,5,,,f,5
going to the dentist.csv.xml,A35D31QHYQUF9V,7,13,5,5,,,f,5
going to the dentist.csv.xml,A38BNV13AV0S8Y,7,13,7,13,,,f,13
going to the dentist.csv.xml,A13TJ0P4X8HJ6Q,7,13,7,13,,,f,13
going to the dentist.csv.xml,A35D31QHYQUF9V,7,13,7,13,,,f,13
going to the dentist.csv.xml,A1W8FA5GSFY60C,12,8,2,,,,t,
going to the dentist.csv.xml,A1909MOQZUXZZ5,12,8,2,,,,t,
going to the dentist.csv.xml,A110KENBXU7SUJ,12,8,2,,5,4,f,
going to the dentist.csv.xml,A1W8FA5GSFY60C,12,8,10,1,,,f,
going to the dentist.csv.xml,A110KENBXU7SUJ,12,8,10,,9,8,f,
going to the dentist.csv.xml,A1909MOQZUXZZ5,12,8,10,,9,8,f,
going to the dentist.csv.xml,A2IU1B0EVVB3CF,12,9,2,5,,,f,
going to the dentist.csv.xml,A1G94QON7A9K0N,12,9,2,,6,5,f,
going to the dentist.csv.xml,A13TJ0P4X8HJ6Q,12,9,2,,6,5,f,
going to the dentist.csv.xml,A13TJ0P4X8HJ6Q,12,9,10,13,,,f,13
going to the dentist.csv.xml,A2IU1B0EVVB3CF,12,9,10,13,,,f,13
going to the dentist.csv.xml,A1G94QON7A9K0N,12,9,10,13,,,f,13
going to the dentist.csv.xml,A1G94QON7A9K0N,12,13,2,,2,1,f,
going to the dentist.csv.xml,A13TJ0P4X8HJ6Q,12,13,2,,2,1,f,
going to the dentist.csv.xml,A2SSC9PR4KPNPQ,12,13,2,,,,t,
going to the dentist.csv.xml,A2SSC9PR4KPNPQ,12,13,10,,,,t,
going to the dentist.csv.xml,A13TJ0P4X8HJ6Q,12,13,10,,14,13,f,
going to the dentist.csv.xml,A1G94QON7A9K0N,12,13,10,,14,13,f,
going to the dentist.csv.xml,ADLYO655RWJUI,14,8,3,8,,,f,
going to the dentist.csv.xml,A2SSC9PR4KPNPQ,14,8,3,,,,t,
going to the dentist.csv.xml,A323O8GJP2B28X,14,8,3,,6,5,f,
going to the dentist.csv.xml,A323O8GJP2B28X,14,8,8,1,,,f,
going to the dentist.csv.xml,A2SSC9PR4KPNPQ,14,8,8,,,,t,
going to the dentist.csv.xml,ADLYO655RWJUI,14,8,8,,,,t,
going to the dentist.csv.xml,A38BNV13AV0S8Y,14,9,3,,9,8,f,
going to the dentist.csv.xml,A13TJ0P4X8HJ6Q,14,9,3,,8,7,f,
going to the dentist.csv.xml,A34D413HR7ZIFM,14,9,3,,8,7,f,
going to the dentist.csv.xml,A38BNV13AV0S8Y,14,9,8,,12,11,f,
going to the dentist.csv.xml,A34D413HR7ZIFM,14,9,8,,13,12,f,
going to the dentist.csv.xml,A13TJ0P4X8HJ6Q,14,9,8,,12,11,f,
going to the dentist.csv.xml,A13TJ0P4X8HJ6Q,14,13,3,,3,2,f,
going to the dentist.csv.xml,A1WNG0ZB1DC7R0,14,13,3,,3,2,f,
going to the dentist.csv.xml,ADLYO655RWJUI,14,13,3,,,,t,
going to the dentist.csv.xml,ADLYO655RWJUI,14,13,8,8,,,f,
going to the dentist.csv.xml,A1WNG0ZB1DC7R0,14,13,8,8,,,f,
going to the dentist.csv.xml,A13TJ0P4X8HJ6Q,14,13,8,8,,,f,
going to the dentist.csv.xml,A2IU1B0EVVB3CF,15,8,5,4,,,f,
going to the dentist.csv.xml,A2IU1B0EVVB3CF,15,8,5,5,,,f,
going to the dentist.csv.xml,A1W8FA5GSFY60C,15,8,5,7,,,f,
going to the dentist.csv.xml,A2IU1B0EVVB3CF,15,8,5,7,,,f,
going to the dentist.csv.xml,A323O8GJP2B28X,15,8,5,,6,5,f,
going to the dentist.csv.xml,A2IU1B0EVVB3CF,15,8,6,6,,,f,
going to the dentist.csv.xml,A1W8FA5GSFY60C,15,8,6,,,,t,
going to the dentist.csv.xml,A323O8GJP2B28X,15,8,6,,7,6,f,
going to the dentist.csv.xml,A2IU1B0EVVB3CF,15,8,9,8,,,f,
going to the dentist.csv.xml,A323O8GJP2B28X,15,8,9,8,,,f,
going to the dentist.csv.xml,A1W8FA5GSFY60C,15,8,9,8,,,f,
going to the dentist.csv.xml,A2IU1B0EVVB3CF,15,8,9,9,,,f,
going to the dentist.csv.xml,A2IU1B0EVVB3CF,15,9,5,6,,,f,
going to the dentist.csv.xml,A2IU1B0EVVB3CF,15,9,5,8,,,f,
going to the dentist.csv.xml,A2SSC9PR4KPNPQ,15,9,5,,,,t,
going to the dentist.csv.xml,A13TJ0P4X8HJ6Q,15,9,5,,8,7,f,
going to the dentist.csv.xml,A13TJ0P4X8HJ6Q,15,9,6,11,,,f,
going to the dentist.csv.xml,A2IU1B0EVVB3CF,15,9,6,11,,,f,
going to the dentist.csv.xml,A2SSC9PR4KPNPQ,15,9,6,11,,,f,
going to the dentist.csv.xml,A2IU1B0EVVB3CF,15,9,6,12,,,f,
going to the dentist.csv.xml,A2IU1B0EVVB3CF,15,9,9,13,,,f,
going to the dentist.csv.xml,A2SSC9PR4KPNPQ,15,9,9,14,,,f,
going to the dentist.csv.xml,A13TJ0P4X8HJ6Q,15,9,9,,13,12,f,
going to the dentist.csv.xml,A323O8GJP2B28X,15,13,5,,3,2,f,
going to the dentist.csv.xml,A3F6SDO4GYBE4Y,15,13,5,,,,t,
going to the dentist.csv.xml,A38BNV13AV0S8Y,15,13,5,,3,2,f,
going to the dentist.csv.xml,A3F6SDO4GYBE4Y,15,13,6,5,,,f,
going to the dentist.csv.xml,A38BNV13AV0S8Y,15,13,6,,,,t,
going to the dentist.csv.xml,A323O8GJP2B28X,15,13,6,,4,3,f,
going to the dentist.csv.xml,A38BNV13AV0S8Y,15,13,9,13,,,f,
going to the dentist.csv.xml,A3F6SDO4GYBE4Y,15,13,9,,14,13,f,
going to the dentist.csv.xml,A323O8GJP2B28X,15,13,9,,,14,f,
going to the dentist.csv.xml,A13TJ0P4X8HJ6Q,16,8,4,,7,6,f,
going to the dentist.csv.xml,A3F6SDO4GYBE4Y,16,8,4,,7,6,f,
going to the dentist.csv.xml,ADLYO655RWJUI,16,8,4,,,,t,
going to the dentist.csv.xml,A3F6SDO4GYBE4Y,16,8,7,,,,t,
going to the dentist.csv.xml,ADLYO655RWJUI,16,8,7,,,,t,
going to the dentist.csv.xml,A13TJ0P4X8HJ6Q,16,8,7,,8,7,f,
going to the dentist.csv.xml,A1909MOQZUXZZ5,16,9,4,9,,,f,
going to the dentist.csv.xml,A110KENBXU7SUJ,16,9,4,9,,,f,
going to the dentist.csv.xml,A35D31QHYQUF9V,16,9,4,12,,,f,
going to the dentist.csv.xml,A1909MOQZUXZZ5,16,9,4,12,,,f,
going to the dentist.csv.xml,A35D31QHYQUF9V,16,9,7,12,,,f,
going to the dentist.csv.xml,A1909MOQZUXZZ5,16,9,7,,,,t,
going to the dentist.csv.xml,A110KENBXU7SUJ,16,9,7,,12,11,f,
going to the dentist.csv.xml,A1909MOQZUXZZ5,16,9,7,,12,11,f,
going to the dentist.csv.xml,A1W8FA5GSFY60C,16,13,4,5,,,f,
going to the dentist.csv.xml,AWN1PEZWRQSQ9,16,13,4,5,,,f,
going to the dentist.csv.xml,A13TJ0P4X8HJ6Q,16,13,4,5,,,f,
going to the dentist.csv.xml,AWN1PEZWRQSQ9,16,13,7,,6,5,f,
going to the dentist.csv.xml,A13TJ0P4X8HJ6Q,16,13,7,,6,5,f,
going to the dentist.csv.xml,A1W8FA5GSFY60C,16,13,7,,,,t,
riding on a bus.csv.xml,A2IU1B0EVVB3CF,1,4,2,3,,,f,
riding on a bus.csv.xml,A3F6SDO4GYBE4Y,1,4,2,3,,,f,
riding on a bus.csv.xml,A34D413HR7ZIFM,1,4,2,,,,t,
riding on a bus.csv.xml,A3F6SDO4GYBE4Y,1,4,3,2,,,f,
riding on a bus.csv.xml,A34D413HR7ZIFM,1,4,5,7,,,f,
riding on a bus.csv.xml,A2IU1B0EVVB3CF,1,4,5,7,,,f,
riding on a bus.csv.xml,A3F6SDO4GYBE4Y,1,4,5,7,,,f,
riding on a bus.csv.xml,A13TJ0P4X8HJ6Q,1,11,2,3,,,f,
riding on a bus.csv.xml,A2IU1B0EVVB3CF,1,11,2,3,,,f,
riding on a bus.csv.xml,A110KENBXU7SUJ,1,11,2,3,,,f,
riding on a bus.csv.xml,A13TJ0P4X8HJ6Q,1,11,5,6,,,f,
riding on a bus.csv.xml,A110KENBXU7SUJ,1,11,5,6,,,f,
riding on a bus.csv.xml,A2IU1B0EVVB3CF,1,11,5,6,,,f,
riding on a bus.csv.xml,A1G94QON7A9K0N,1,12,2,4,,,f,
riding on a bus.csv.xml,A2CF2BD4Q0ZDJN,1,12,2,4,,,f,
riding on a bus.csv.xml,A34D413HR7ZIFM,1,12,2,,,,t,
riding on a bus.csv.xml,A34D413HR7ZIFM,1,12,5,11,,,f,11
riding on a bus.csv.xml,A2CF2BD4Q0ZDJN,1,12,5,11,,,f,11
riding on a bus.csv.xml,A1G94QON7A9K0N,1,12,5,11,,,f,11
riding on a bus.csv.xml,A35D31QHYQUF9V,2,4,2,1,,,f,1
riding on a bus.csv.xml,A1909MOQZUXZZ5,2,4,2,1,,,f,1
riding on a bus.csv.xml,A13TJ0P4X8HJ6Q,2,4,2,,2,1,f,1
riding on a bus.csv.xml,A13TJ0P4X8HJ6Q,2,4,3,2,,,f,
riding on a bus.csv.xml,A35D31QHYQUF9V,2,4,3,2,,,f,
riding on a bus.csv.xml,A1909MOQZUXZZ5,2,4,3,2,,,f,
riding on a bus.csv.xml,A34D413HR7ZIFM,2,11,2,1,,,f,
riding on a bus.csv.xml,A110KENBXU7SUJ,2,11,2,1,,,f,
riding on a bus.csv.xml,ADLYO655RWJUI,2,11,2,1,,,f,
riding on a bus.csv.xml,A34D413HR7ZIFM,2,11,3,2,,,f,
riding on a bus.csv.xml,ADLYO655RWJUI,2,11,3,2,,,f,
riding on a bus.csv.xml,A110KENBXU7SUJ,2,11,3,2,,,f,
riding on a bus.csv.xml,A27O2IILV3S5YS,2,12,1,1,,,f,
riding on a bus.csv.xml,A4158R4Y06ZB4,2,12,1,1,,,f,
riding on a bus.csv.xml,A34D413HR7ZIFM,2,12,2,2,,,f,2
riding on a bus.csv.xml,A27O2IILV3S5YS,2,12,2,2,,,f,2
riding on a bus.csv.xml,A4158R4Y06ZB4,2,12,2,2,,,f,2
riding on a bus.csv.xml,A4158R4Y06ZB4,2,12,3,3,,,f,
riding on a bus.csv.xml,A34D413HR7ZIFM,2,12,3,3,,,f,
riding on a bus.csv.xml,A27O2IILV3S5YS,2,12,3,3,,,f,
riding on a bus.csv.xml,A4158R4Y06ZB4,2,12,4,4,,,f,
riding on a bus.csv.xml,A27O2IILV3S5YS,2,12,4,4,,,f,
riding on a bus.csv.xml,A4158R4Y06ZB4,2,12,5,5,,,f,
riding on a bus.csv.xml,A27O2IILV3S5YS,2,12,5,5,,,f,
riding on a bus.csv.xml,A27O2IILV3S5YS,2,12,5,6,,,f,
riding on a bus.csv.xml,A27O2IILV3S5YS,2,12,6,7,,,f,
riding on a bus.csv.xml,A4158R4Y06ZB4,2,12,6,7,,,f,
riding on a bus.csv.xml,A2SSC9PR4KPNPQ,3,4,1,3,,,f,
riding on a bus.csv.xml,A1W8FA5GSFY60C,3,4,1,3,,,f,
riding on a bus.csv.xml,A27IABVBUZ9X8Z,3,4,1,,1,,f,
riding on a bus.csv.xml,A2IU1B0EVVB3CF,3,11,1,3,,,f,
riding on a bus.csv.xml,ADLYO655RWJUI,3,11,1,3,,,f,
riding on a bus.csv.xml,A2SSC9PR4KPNPQ,3,11,1,3,,,f,
riding on a bus.csv.xml,A27O2IILV3S5YS,3,12,1,4,,,f,
riding on a bus.csv.xml,A35D31QHYQUF9V,3,12,1,4,,,f,
